idciudadvotacion,NombreCiudad,idProvincia,NombreProvincia,idmun,NombreMunicipio,idpersona,idsexo,Des_sexo,edad
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2186654,1,Masculino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2707841,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,159523,2,Femenino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,180747,1,Masculino,23
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1506181,1,Masculino,48
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1507551,2,Femenino,54
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1517250,2,Femenino,46
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1561563,1,Masculino,91
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1580594,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1580994,1,Masculino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1582130,1,Masculino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1721010,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2065915,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2095125,1,Masculino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2101847,2,Femenino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2109206,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2115794,1,Masculino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2268312,1,Masculino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2655129,2,Femenino,47
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2861270,1,Masculino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8616240,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1467977,2,Femenino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1846815,1,Masculino,40
2,La Paz,1,Murillo,2,Palca,10629424,1,Masculino,26
2,La Paz,1,Murillo,5,El Alto,972526,2,Femenino,35
2,La Paz,1,Murillo,5,El Alto,1027501,2,Femenino,49
2,La Paz,1,Murillo,5,El Alto,1696235,2,Femenino,55
2,La Paz,1,Murillo,5,El Alto,1741132,1,Masculino,43
2,La Paz,1,Murillo,5,El Alto,2707512,1,Masculino,28
2,La Paz,1,Murillo,5,El Alto,11188190,1,Masculino,42
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1751953,2,Femenino,73
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1759843,2,Femenino,84
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1768365,1,Masculino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1770080,1,Masculino,50
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1865297,1,Masculino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2004043,2,Femenino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2808556,2,Femenino,56
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1309116,1,Masculino,38
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1319878,1,Masculino,56
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1325660,1,Masculino,38
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1343301,2,Femenino,55
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1506556,2,Femenino,77
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1581789,2,Femenino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1583457,1,Masculino,42
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2106266,2,Femenino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2643127,2,Femenino,42
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2680642,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8627463,1,Masculino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10512102,1,Masculino,42
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11015682,2,Femenino,53
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1293740,2,Femenino,54
2,La Paz,1,Murillo,4,Achocalla,8410329,1,Masculino,28
2,La Paz,1,Murillo,4,Achocalla,8446527,2,Femenino,33
2,La Paz,1,Murillo,5,El Alto,1708263,1,Masculino,43
2,La Paz,1,Murillo,5,El Alto,1863804,2,Femenino,29
2,La Paz,1,Murillo,5,El Alto,1881252,2,Femenino,30
2,La Paz,1,Murillo,5,El Alto,1968360,1,Masculino,41
2,La Paz,1,Murillo,5,El Alto,2080117,2,Femenino,28
2,La Paz,1,Murillo,5,El Alto,2098948,2,Femenino,27
2,La Paz,1,Murillo,5,El Alto,2426280,1,Masculino,54
2,La Paz,1,Murillo,5,El Alto,2682216,1,Masculino,39
2,La Paz,1,Murillo,5,El Alto,1451727,2,Femenino,91
2,La Paz,1,Murillo,5,El Alto,1493556,1,Masculino,59
2,La Paz,1,Murillo,5,El Alto,1175469,1,Masculino,38
2,La Paz,1,Murillo,5,El Alto,1994315,1,Masculino,29
2,La Paz,1,Murillo,5,El Alto,2230610,1,Masculino,26
2,La Paz,1,Murillo,5,El Alto,2259590,1,Masculino,37
2,La Paz,1,Murillo,5,El Alto,2265508,1,Masculino,37
2,La Paz,1,Murillo,5,El Alto,2294952,2,Femenino,27
2,La Paz,1,Murillo,5,El Alto,8616110,2,Femenino,58
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1513997,1,Masculino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1588150,1,Masculino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1881905,2,Femenino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1929469,2,Femenino,58
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2585684,1,Masculino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,178854,2,Femenino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1687439,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1931526,1,Masculino,45
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2200396,2,Femenino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2225194,1,Masculino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2293399,2,Femenino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2484723,2,Femenino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,4393272,2,Femenino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1480915,2,Femenino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1481566,2,Femenino,70
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1511881,1,Masculino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1997664,2,Femenino,74
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2068759,2,Femenino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2659580,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2261756,2,Femenino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2299105,1,Masculino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2468556,2,Femenino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2672480,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2881469,2,Femenino,23
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10302659,1,Masculino,49
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10371698,1,Masculino,21
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1269635,2,Femenino,49
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2210297,1,Masculino,58
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10622518,2,Femenino,42
2,La Paz,1,Murillo,3,Mecapaca,1860205,2,Femenino,95
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1112286,1,Masculino,45
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1115497,1,Masculino,89
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1126829,2,Femenino,47
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1128548,1,Masculino,82
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1640970,2,Femenino,99
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2170639,2,Femenino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2171575,1,Masculino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2212987,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2314367,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2317340,1,Masculino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2533231,1,Masculino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2761124,2,Femenino,46
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2863486,2,Femenino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2885363,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10535831,1,Masculino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,11205531,2,Femenino,42
2,La Paz,1,Murillo,5,El Alto,1394789,2,Femenino,31
2,La Paz,1,Murillo,5,El Alto,1390711,1,Masculino,42
2,La Paz,1,Murillo,5,El Alto,1391864,2,Femenino,31
2,La Paz,1,Murillo,5,El Alto,1560858,1,Masculino,33
2,La Paz,1,Murillo,5,El Alto,1571386,2,Femenino,36
2,La Paz,1,Murillo,5,El Alto,2813426,1,Masculino,33
2,La Paz,1,Murillo,5,El Alto,1710787,2,Femenino,29
2,La Paz,1,Murillo,5,El Alto,1894004,1,Masculino,80
2,La Paz,1,Murillo,5,El Alto,1894106,2,Femenino,50
2,La Paz,1,Murillo,5,El Alto,2192424,1,Masculino,30
2,La Paz,1,Murillo,5,El Alto,2208064,1,Masculino,27
2,La Paz,1,Murillo,5,El Alto,4464531,1,Masculino,49
2,La Paz,1,Murillo,5,El Alto,10799025,1,Masculino,54
2,La Paz,1,Murillo,5,El Alto,10963545,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1610477,1,Masculino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1665831,1,Masculino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2658634,2,Femenino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,178836,1,Masculino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,230110,1,Masculino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1262910,1,Masculino,49
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1295866,2,Femenino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1301448,1,Masculino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1305860,1,Masculino,38
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1812046,1,Masculino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1815424,1,Masculino,84
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2012294,2,Femenino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2161004,2,Femenino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2191903,1,Masculino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1750127,1,Masculino,46
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1751097,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2172970,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,9126024,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1461669,2,Femenino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1589319,1,Masculino,79
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2774620,1,Masculino,41
2,La Paz,1,Murillo,5,El Alto,236162,1,Masculino,24
2,La Paz,1,Murillo,5,El Alto,238402,1,Masculino,25
2,La Paz,1,Murillo,5,El Alto,1567744,1,Masculino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,230497,1,Masculino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,838597,2,Femenino,85
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,839233,2,Femenino,49
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,840016,2,Femenino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,840218,2,Femenino,46
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,840520,2,Femenino,74
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,843258,2,Femenino,85
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,844013,1,Masculino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1315637,2,Femenino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1318962,2,Femenino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1745230,1,Masculino,53
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2009071,2,Femenino,83
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2059843,2,Femenino,33
2,La Paz,1,Murillo,5,El Alto,10497833,2,Femenino,26
2,La Paz,1,Murillo,5,El Alto,10902475,1,Masculino,32
2,La Paz,1,Murillo,5,El Alto,10450186,1,Masculino,37
2,La Paz,1,Murillo,5,El Alto,10548407,2,Femenino,57
2,La Paz,1,Murillo,5,El Alto,11415130,1,Masculino,31
2,La Paz,1,Murillo,5,El Alto,11422501,1,Masculino,58
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,117955,2,Femenino,23
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,882666,1,Masculino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,985046,1,Masculino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1000973,2,Femenino,85
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1608190,2,Femenino,52
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1312726,2,Femenino,48
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2101311,1,Masculino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2194333,2,Femenino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1346248,2,Femenino,90
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1347286,1,Masculino,34
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1992013,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2097942,1,Masculino,49
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2487810,2,Femenino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2875442,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2895996,2,Femenino,40
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,921275,2,Femenino,89
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,927763,1,Masculino,85
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,937564,2,Femenino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,946756,1,Masculino,38
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,949798,2,Femenino,52
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2065054,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2535867,2,Femenino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2562741,1,Masculino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,236376,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,237312,1,Masculino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,238914,2,Femenino,23
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1225713,1,Masculino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1592960,1,Masculino,50
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1775060,2,Femenino,90
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2066651,2,Femenino,73
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2478479,1,Masculino,57
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2695307,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2800091,1,Masculino,41
2,La Paz,1,Murillo,2,Palca,233427,1,Masculino,25
2,La Paz,1,Murillo,2,Palca,1820975,2,Femenino,98
2,La Paz,1,Murillo,2,Palca,1849119,1,Masculino,44
2,La Paz,1,Murillo,2,Palca,1929918,2,Femenino,51
2,La Paz,1,Murillo,2,Palca,2083663,2,Femenino,27
2,La Paz,1,Murillo,2,Palca,9400758,1,Masculino,55
2,La Paz,1,Murillo,2,Palca,9457848,1,Masculino,24
2,La Paz,1,Murillo,5,El Alto,55235,1,Masculino,23
2,La Paz,1,Murillo,5,El Alto,1355908,2,Femenino,32
2,La Paz,1,Murillo,5,El Alto,1753459,1,Masculino,52
2,La Paz,1,Murillo,5,El Alto,1880212,2,Femenino,43
2,La Paz,1,Murillo,5,El Alto,2124550,2,Femenino,28
2,La Paz,1,Murillo,5,El Alto,2129487,1,Masculino,25
2,La Paz,1,Murillo,5,El Alto,2224656,2,Femenino,25
2,La Paz,1,Murillo,5,El Alto,2889973,2,Femenino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,916270,2,Femenino,58
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,916740,2,Femenino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1816623,2,Femenino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1835693,2,Femenino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1857385,2,Femenino,82
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1866416,1,Masculino,50
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,3226,1,Masculino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,227892,1,Masculino,25
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1008114,2,Femenino,40
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1420185,1,Masculino,54
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1521329,1,Masculino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1577624,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1697913,1,Masculino,54
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10456610,1,Masculino,49
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,952873,2,Femenino,83
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,953541,2,Femenino,73
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,993924,2,Femenino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1653668,2,Femenino,45
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2133291,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2139800,2,Femenino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2196520,2,Femenino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2200782,2,Femenino,27
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2371711,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2377770,2,Femenino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2553607,1,Masculino,39
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2535622,2,Femenino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10627934,1,Masculino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10724797,1,Masculino,43
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10223893,1,Masculino,48
2,La Paz,1,Murillo,4,Achocalla,10439232,2,Femenino,28
2,La Paz,1,Murillo,4,Achocalla,10482234,2,Femenino,26
2,La Paz,1,Murillo,5,El Alto,195791,1,Masculino,25
2,La Paz,1,Murillo,5,El Alto,984905,2,Femenino,74
2,La Paz,1,Murillo,5,El Alto,1002418,2,Femenino,29
2,La Paz,1,Murillo,5,El Alto,1607327,1,Masculino,89
2,La Paz,1,Murillo,5,El Alto,1612057,2,Femenino,49
2,La Paz,1,Murillo,5,El Alto,1704996,1,Masculino,93
2,La Paz,1,Murillo,5,El Alto,1718514,1,Masculino,33
2,La Paz,1,Murillo,5,El Alto,1725552,1,Masculino,37
2,La Paz,1,Murillo,5,El Alto,1728560,2,Femenino,57
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,123660,1,Masculino,24
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1840082,2,Femenino,91
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1934091,1,Masculino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2281158,2,Femenino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,6576729,1,Masculino,75
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2909077,1,Masculino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8361036,2,Femenino,28
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,10536664,1,Masculino,48
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,980929,1,Masculino,76
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1344307,1,Masculino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1399627,2,Femenino,39
2,La Paz,1,Murillo,4,Achocalla,233932,1,Masculino,24
2,La Paz,1,Murillo,4,Achocalla,1200966,2,Femenino,86
2,La Paz,1,Murillo,4,Achocalla,1201448,2,Femenino,54
2,La Paz,1,Murillo,4,Achocalla,1215051,2,Femenino,32
2,La Paz,1,Murillo,4,Achocalla,1748198,1,Masculino,43
2,La Paz,1,Murillo,5,El Alto,241369,2,Femenino,23
2,La Paz,1,Murillo,5,El Alto,1874742,1,Masculino,40
2,La Paz,1,Murillo,5,El Alto,1901499,1,Masculino,83
2,La Paz,1,Murillo,5,El Alto,1927153,1,Masculino,36
2,La Paz,1,Murillo,5,El Alto,2219939,1,Masculino,41
2,La Paz,1,Murillo,5,El Alto,2620521,1,Masculino,35
2,La Paz,1,Murillo,5,El Alto,2696043,2,Femenino,35
2,La Paz,1,Murillo,5,El Alto,2797805,2,Femenino,56
2,La Paz,1,Murillo,5,El Alto,2880751,2,Femenino,24
2,La Paz,1,Murillo,5,El Alto,8852116,2,Femenino,22
2,La Paz,1,Murillo,5,El Alto,8869264,1,Masculino,23
2,La Paz,1,Murillo,5,El Alto,1174540,2,Femenino,33
2,La Paz,1,Murillo,5,El Alto,2369133,2,Femenino,53
2,La Paz,1,Murillo,5,El Alto,2607235,1,Masculino,37
2,La Paz,1,Murillo,5,El Alto,2642650,1,Masculino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,178880,1,Masculino,26
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2528955,2,Femenino,40
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2853625,2,Femenino,26
2,La Paz,1,Murillo,5,El Alto,11412781,2,Femenino,34
2,La Paz,1,Murillo,5,El Alto,1591837,1,Masculino,58
2,La Paz,1,Murillo,5,El Alto,1994905,1,Masculino,28
2,La Paz,1,Murillo,5,El Alto,2017083,1,Masculino,29
2,La Paz,1,Murillo,5,El Alto,2018337,1,Masculino,31
2,La Paz,1,Murillo,5,El Alto,2228364,1,Masculino,25
2,La Paz,1,Murillo,5,El Alto,2407738,2,Femenino,33
2,La Paz,1,Murillo,5,El Alto,2792925,1,Masculino,43
2,La Paz,1,Murillo,5,El Alto,10442389,1,Masculino,23
2,La Paz,1,Murillo,5,El Alto,11480720,1,Masculino,25
2,La Paz,1,Murillo,5,El Alto,11495124,1,Masculino,24
2,La Paz,1,Murillo,5,El Alto,871512,1,Masculino,34
2,La Paz,1,Murillo,5,El Alto,874788,2,Femenino,50
2,La Paz,1,Murillo,5,El Alto,877610,1,Masculino,32
2,La Paz,1,Murillo,5,El Alto,1790514,1,Masculino,52
2,La Paz,1,Murillo,5,El Alto,1161907,1,Masculino,42
2,La Paz,1,Murillo,5,El Alto,1165083,2,Femenino,46
2,La Paz,1,Murillo,5,El Alto,1167488,1,Masculino,49
2,La Paz,1,Murillo,5,El Alto,1168374,2,Femenino,97
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1875571,1,Masculino,30
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,885720,2,Femenino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,983081,2,Femenino,75
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1021119,2,Femenino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1249911,2,Femenino,55
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1283912,2,Femenino,90
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1305029,2,Femenino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1814598,1,Masculino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1931588,1,Masculino,35
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2834462,1,Masculino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2896532,2,Femenino,41
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,851428,1,Masculino,31
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,855431,2,Femenino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,858971,1,Masculino,36
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,861086,2,Femenino,75
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1179294,2,Femenino,45
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1984793,1,Masculino,29
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2838438,1,Masculino,33
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,8286770,1,Masculino,32
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,832944,2,Femenino,87
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,836043,2,Femenino,80
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,840389,1,Masculino,59
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,840964,1,Masculino,40
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,841266,2,Femenino,87
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,841332,1,Masculino,44
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,842034,2,Femenino,87
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,842336,2,Femenino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,842627,2,Femenino,75
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,1341461,2,Femenino,88
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2447491,2,Femenino,42
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2537441,1,Masculino,37
2,La Paz,1,Murillo,1,Nuestra Señora de La Paz,2694980,1,Masculino,43
